asin,prop_topic_1,prop_topic_2,prop_topic_3,prop_topic_4,prop_topic_5,prop_topic_6,prop_topic_7,prop_topic_8,prop_topic_9,prop_topic_10,prop_topic_11,prop_topic_12,prop_topic_13,prop_topic_14,prop_topic_15,prop_topic_16,prop_topic_17,prop_topic_18,prop_topic_19,prop_topic_20,prop_topic_21,prop_topic_22,prop_topic_23,prop_topic_24,prop_topic_25,prop_topic_26,prop_topic_27,prop_topic_28,prop_topic_29,prop_topic_30,prop_topic_31,prop_topic_32,prop_topic_33,prop_topic_34,prop_topic_35,delete
0006546250,0.008504851215848661,0.007368164657167216,0.009641537774530102,0.02598140705557585,0.005805220638980232,0.002963504242276621,0.0147566272885966,0.005521048999309871,0.20117322291235332,0.007652336296837576,0.040474160678764255,0.012483254171233712,0.003673933341452523,0.0052368773596395074,0.05837697397799701,0.15854747696179922,0.011914910891892987,0.03706410100271994,0.007226078837332035,0.007226078837332035,0.1049811228839362,0.006089392278650592,0.00836276539601348,0.005521048999309871,0.007794422116672758,0.010209881053870823,0.01845085860431129,0.01944545934315756,0.019729630982827914,0.04516299273332521,0.004384362440628425,0.08224739171030733,0.020866317541509357,0.005378963179474691,0.009783623594365284,
0007112521,0.006600221483942414,0.013318567737172386,0.011044665928386856,0.026135105204872642,0.05145810262089332,0.00339608711701735,0.005256552233296419,0.008047249907715024,0.10365448504983388,0.014765596160944998,0.00339608711701735,0.3434477667035807,0.0575562938353636,0.011148025101513472,0.0032927279438907343,0.007530454042081949,0.035437430786268,0.013111849390919156,0.008253968253968251,0.008047249907715024,0.017039497969730522,0.004636397194536729,0.0030860095976375053,0.0076338132152085625,0.07750461424880029,0.016109265411590988,0.06200073827980804,0.00546327057954965,0.002672572905131044,0.012491694352159466,0.0040162421557770394,0.0060834256183093394,0.021897379106681426,0.012698412698412695,0.011768180140273159,
0007112556,0.009907495006832759,0.019473352254809208,0.006228319142226427,0.004940607589614213,0.1603857878692316,0.0036528960370019983,0.006596236728687063,0.013218753284978456,0.012666876905287505,0.022784610532954903,0.0042047724166929465,0.3943813728581941,0.018921475875118263,0.04154840744244717,0.004756648796383896,0.024808157258488388,0.010459371386523707,0.0395248607169137,0.010459371386523707,0.011195206559444972,0.00917165983391149,0.00880374224745086,0.008987701040681176,0.02407232208556712,0.021864816566803325,0.006780195521917378,0.028119415536634083,0.005492483969305162,0.005308525176074845,0.009723536213602441,0.006412277935456745,0.0034689372437716804,0.02223273415326396,0.013954588457899715,0.005492483969305163,
0007107951,0.006122641636660329,0.0024409650577874877,0.03831371121090748,0.30650968968725983,0.006972259308707907,0.0032905827298350663,0.012353171231675905,0.0071610632358295925,0.006405847527342854,0.004140200401882646,0.00253536702134833,0.10288465428652346,0.0024409650577874877,0.0019689552399832773,0.008199484834998855,0.00432900432900433,0.00253536702134833,0.0034793866569567513,0.013202788903723485,0.00300737683915254,0.0029129748755916986,0.0031017788027133827,0.0033849846933959077,0.0031017788027133822,0.005273023964612751,0.006405847527342854,0.004612210219686857,0.026702269692923903,0.008482690725681379,0.03614246604900812,0.003196180766274225,0.3158554840797833,0.002724170948470016,0.003007376839152539,0.036803279793933996,
0006755267,0.0027672535472847487,0.0065374043533169895,0.0024639080801327298,0.010004209692197213,0.005064012084292896,0.0013371963449966572,0.004890671817348885,0.0025939132803407387,0.08129039447292177,0.1607235718000149,0.0018572171458286911,0.3237500928608573,0.0040673055493648325,0.027771587053958352,0.009440853824629171,0.016591139836069642,0.026601540252086282,0.011304261694277295,0.005497362751652924,0.00467399648366887,0.01095758116038927,0.004630661416932868,0.0018572171458286911,0.014164376098853482,0.013254339697397423,0.013124334497189416,0.1826077805016963,0.0021172275462447076,0.008270807022757102,0.00593071341901295,0.0013371963449966568,0.0019005522125646933,0.001337196344996657,0.003980635415892828,0.025301488250006197,
0006749526,0.00551867333278693,0.0070486025735595455,0.0068573614184629685,0.029615058874955608,0.06174357293118051,0.005518673332786929,0.010490943365297928,0.014889489932519194,0.006283637953173238,0.007431084883752699,0.005709914487883506,0.01335956069174658,0.007622326038849277,0.022347894981285688,0.005901155642980083,0.022156653826189112,0.006666120263366392,0.008004808349042429,0.005709914487883508,0.008196049504139007,0.008387290659235583,0.005327432177690354,0.006283637953173238,0.008004808349042429,0.1235144660273748,0.006474879108269815,0.02406906537715488,0.00551867333278693,0.44173974810807853,0.007813567193945855,0.011255907985684236,0.005901155642980083,0.02980630003005218,0.02559899461792749,0.02923257656476245,
0007115237,0.0022701543945853513,0.0021015487631572604,0.018835657682395163,0.023430161138810603,0.020943228075246283,0.002312305802442373,0.0053893585760050105,0.00260736565744153,0.11751210347568468,0.009098682467422979,0.123792663246381,0.0066117494038586576,0.00471493605029265,0.010363224703133651,0.0020593973553002386,0.03270347086735553,0.0017643375003010815,0.0018907917238721488,0.004166967748151359,0.002944576920297709,0.043789291133752434,0.0033660909988679328,0.038941879230194855,0.006948960666714838,0.0031131825517257987,0.005347207168147986,0.009562347953850229,0.017233904183828308,0.0022701543945853513,0.4590228099332802,0.002228002986728329,0.004967844497434785,0.0033660909988679328,0.0012163691981597895,0.0031131825517257987,
0007110928,0.0024410909069363727,0.08091149860466768,0.3249494895631514,0.0029387890530107783,0.0031876381260479807,0.001196845541750357,0.002316666370417771,0.025376680471865247,0.035455067929871964,0.0033120626625665825,0.0015701191513061614,0.002358141215923971,0.002855839361998377,0.005634654010913807,0.003229112971554181,0.16460773683618035,0.06792987196122692,0.04557493023338488,0.004431883491233996,0.0020263424518743678,0.023883586033642032,0.01861628065435457,0.0025655154434549732,0.003519436890097585,0.07809120911024606,0.05113255953121575,0.006049402465975815,0.0038512356541471893,0.002772889670985976,0.002358141215923971,0.0013627449237751592,0.004846631946296,0.00903559134242225,0.00646415092103782,0.0031461632805417803,
0007115881,0.01061001272697489,0.042099824846583256,0.06676831445288711,0.009316313629624037,0.002436186611894472,0.0011424875145436145,0.01531437308097801,0.0057292388596966535,0.1199863909575474,0.4359135909810692,0.006934731200409953,0.011462678041137958,0.0014953145410938487,0.01640225641284123,0.002200968594194316,0.01828400055444248,0.007434569488022785,0.004523746518983355,0.0027302091340196673,0.0007896604879933808,0.0656804311210239,0.012609365877426216,0.008434246063248446,0.0010836830101185757,0.001877543819856602,0.049920823935113434,0.0041709194924331216,0.010374794709274738,0.006052663634034367,0.027369296488111,0.0027596113862321863,0.010404196961487257,0.013226813173889126,0.0027302091340196673,0.0017305325587940045,
0006753442,0.007100012241400414,0.005957481535887705,0.02966499367527645,0.04280409678867261,0.035092014526461816,0.006528746888644061,0.014240829150854856,0.01052760435793855,0.01024197168156037,0.01309829844534215,0.0076712775941567704,0.015383359856367568,0.013669563798098505,0.023952340147712897,0.008528175623291305,0.08364956951075203,0.017954053943771166,0.03137878973354551,0.012812665768963968,0.013383931121720323,0.014812094503611213,0.008528175623291305,0.008813808299669481,0.009956339005182193,0.013669563798098505,0.005957481535887704,0.008528175623291305,0.007956910270534948,0.3609988982739624,0.04508915819969803,0.04623168890521075,0.027951197617007383,0.016811523238258456,0.00795691027053495,0.01309829844534215,
0007111584,0.0011110589487191526,0.006861962662159837,0.0013483978321309905,0.08328508312077157,0.0022429828542217638,0.0010380315999770488,0.034301988952005376,0.010257734378667671,0.0011840862974612564,0.010878466842975552,0.004306005456186197,0.0012753704833888865,0.0005268401587823212,0.033772540673625125,0.0038313276893625226,0.029902091190293613,0.004178207595887515,0.0008554632281217888,0.003940868712475678,0.001476195692429672,0.002316010202963868,0.0159721244177373,0.0020786713195520296,0.001512709366800724,0.014657632140379429,0.0032105952250546395,0.020317251667892482,0.000672894856266529,0.5822992139127532,0.00153096620398625,0.020591104225675373,0.013215342002722877,0.012010390748478159,0.011535712981654487,0.0615046763584391,
0006513549,0.0055079132677961365,0.013316600432266613,0.012340514536707802,0.015919496153756766,0.023890864300820373,0.005670594250389273,0.12735596923005413,0.007622766041506892,0.00729740407632062,0.013316600432266613,0.005995956215575544,0.012340514536707802,0.009086894884845105,0.006972042111134351,0.00924957586743824,0.00892421390225197,0.02096260661414395,0.025354993144158587,0.018034348927467518,0.01071370471077645,0.023890864300820373,0.0048571893374235965,0.006646680145948083,0.005995956215575542,0.07546073578284414,0.005833275232982407,0.2636826326431011,0.004369146389644194,0.020799925631550812,0.10197773594552513,0.009412256850031374,0.0193357967882126,0.04357526319458969,0.005507913267796139,0.04878105463757002,
0007103999,0.011441590305943616,0.03521773237861565,0.036678183365880516,0.002620466342863819,0.00600871263331831,0.03638609316842754,0.004314589488091065,0.10602039624121637,0.0020362859479578724,0.003613573014203929,0.002094703987448467,0.2171315073523276,0.003613573014203929,0.030719543337839862,0.0040224992906380905,0.10829869978134958,0.0040224992906380905,0.002503630263882629,0.0023867941849014408,0.006709729107205446,0.00250363026388263,0.005074024001468796,0.0025620483033732245,0.005658204396374742,0.010623737753075287,0.02289152604610018,0.007761253818036152,0.008053344015489123,0.009396958923772802,0.003613573014203929,0.010740573832056477,0.01091582795052826,0.01722497621551249,0.006884983225677229,0.2502545357434947,
0007105150,0.005335392919285536,0.005335392919285536,0.0065782465111324144,0.0019175455417066156,0.002538972337630056,0.08320017044849258,0.004838251482546785,0.12527076453250946,0.007323958666240546,0.0029739710947764638,0.0012339760661908307,0.2381840133517986,0.002787543055999432,0.030689606192961894,0.002973971094776464,0.02111963353574092,0.0055839636376549115,0.002103973580483648,0.002725400376407088,0.023170341962288274,0.0019175455417066148,0.004900394162139127,0.008566812258087425,0.00322254181314584,0.00465182344376975,0.006888959909094136,0.0035953978906999038,0.002787543055999432,0.003781825929476936,0.0023525442988530233,0.008193956180533361,0.006391818472355385,0.002414686978445368,0.011673946237704623,0.3527751145200809,
0006904408,0.005028694266904665,0.005431757547839772,0.00993263085161513,0.06763785723882461,0.07630371777892939,0.0020057196598913646,0.004894339839926297,0.009999808065104315,0.0057004664017965105,0.04405865530412085,0.0032149095026966865,0.02498032667319246,0.007514251166004492,0.011007466267442085,0.00657377017715591,0.004894339839926297,0.004155390491545269,0.02907813669603271,0.027936124066716573,0.004289744918523638,0.2547263968062033,0.004356922132012823,0.004558453772480375,0.04432736415807758,0.004424099345502006,0.01456785858236886,0.009999808065104318,0.002408782940826473,0.21072532197078755,0.0438571236636533,0.0036851499971209773,0.01463503579585804,0.014970921863303968,0.0035507955701426087,0.01456785858236886,
0006547265,0.005611409866729017,0.01306731093965137,0.016886187098953058,0.020523212012573715,0.007248071077858315,0.014703972150780663,0.025251344400280568,0.0132491621853324,0.06416751097602162,0.013976567168056531,0.0137947159223755,0.007975476060582444,0.007611773569220381,0.2316525082482529,0.011430649728522072,0.006338814849453151,0.09981035512950408,0.02179617073234095,0.0077936248149014144,0.08035227184163357,0.012521757202608268,0.0137947159223755,0.012339905956927235,0.00815732730626348,0.030888733016392594,0.00815732730626348,0.1450913153040813,0.013431013431013434,0.010521393500116908,0.011612500974203105,0.004702153638323853,0.005429558621047985,0.011612500974203105,0.00815732730626348,0.020341360766892684,
0006511252,0.00024950160631897366,0.07658398979887894,0.0006989295812192747,0.04576119526710895,0.08035577141101691,0.0007330633514648671,0.001455561488329908,0.0016034744927274755,0.0709007170529878,0.0011369796327043778,0.0007273743897572684,0.005631259381707388,0.0060067308544089065,0.0008354646622016446,0.08741577289014696,0.13127766765573334,0.00035190291705575113,0.07747146782526435,0.0006647958109736822,0.0007046185429268733,0.0020017018122593885,0.0012564478285639516,0.002621798638387651,0.025798628635144948,0.002587664868142059,0.0004315483809621336,0.011542090595902485,0.2931115613517949,0.0004770600746229235,0.016758868481770543,0.00023243472119617735,0.0006079061938976947,0.02331824133063189,0.026970554746910288,0.0017172537268794507,
000711835X,0.0002449330440171882,0.0003447674884423596,0.002195366591474204,0.5410309654728659,0.043496567881227306,0.0021951738608865104,0.0025205030929129377,0.02331285708503796,0.001381850780820443,0.007408921719167854,0.001002942445415256,0.14030514207961256,0.003690185029624068,0.0006169030782654138,0.0006552564652163968,0.0067048768823239355,3.774766224680362e-05,2.367832934518681e-05,0.005605348879533197,0.00035209125077470803,7.224643744391883e-05,5.95262186561557e-05,0.0009863676148736253,0.003397427266917822,0.08913054551291529,0.00212444173520304,0.06021209175187424,0.00900974198054908,0.02927632692944657,0.00045019111991063916,0.0013203697233462545,0.002567143895134736,0.006914182300558946,4.2373196351444776e-05,0.011310945197608049,
0007116055,0.011996377766269004,0.16502060978305966,0.005339463267339624,0.035507582158984544,0.031182707771145082,0.06139322739208256,0.0045338494107812904,0.24426757283082395,0.053718695390132125,0.03417195918626941,0.004491448681488748,0.016766459811680186,0.011381567191527121,0.0695977685101898,0.008795122704681947,0.0046186508693663786,0.0015657983603032256,0.03453236538525604,0.04313971343164243,0.006081476029959143,0.0018414031007047602,0.0010145888795001562,0.006526683687530853,0.0023078111229227426,0.02484379874190978,0.014837226628869441,0.02225735425506461,0.0022866107582764704,0.001374995078486778,0.003410230084528881,0.018102082784395315,0.0031982264380661625,0.040277664204395734,0.0015657983603032256,0.008053109942062429,
0006755291,0.004007388622773238,0.004591799463594335,0.00422654268808115,0.03870678229652588,0.08297590348872398,0.006710288761570812,0.004664850818696971,0.008171315863623555,0.024900076182127463,0.005103158949312795,0.002619412875823131,0.5264706803168341,0.00824436721872619,0.012773551235089694,0.0039343372676706005,0.05718877513749308,0.005176210304415433,0.003203823716644229,0.02475397347192219,0.003496029137054778,0.009340137545265748,0.008171315863623555,0.0032768750717468665,0.010289805161600031,0.08012690063972114,0.0032768750717468665,0.0075869050228024575,0.001815847969694123,0.026288051929077568,0.0038612859125679634,0.00188889932479676,0.0020350020350020353,0.001961950679899398,0.002473310165617858,0.005687569790133892,
0007113080,0.0009235357178455987,0.024760521492547632,0.0007669008053475567,0.005081480667793625,0.11696152680389513,0.001991501030332249,0.0034724129303137364,0.002504124380325841,0.0036860059928110673,0.0029170709678206785,0.0005248286678505824,0.38878005813799743,0.03039937834247715,0.0016924707428359867,0.007758513717760161,0.0011940869303422167,0.04939492136723971,0.004953324830295226,0.0648590590920464,0.02028930671760352,0.0022193336303294,0.018737197130122923,0.0018348661178342071,0.01840968776762702,0.00818569984275482,0.0012795241553411483,0.17332161622819056,0.0012368055428416827,0.004839408530296651,0.0011656078553425727,0.0007384217303479125,0.00902583255524432,0.0007669008053475566,0.023322328205065603,0.0020057405678320698,
0006753450,0.010131712259371841,0.012495778453225269,0.02147922998986829,0.013914218169537324,0.04181019925700777,0.004457953394123609,0.009895305639986494,0.009422492401215808,0.013441404930766638,0.006585612968591694,0.044410672070246536,0.011786558595069236,0.014623438027693354,0.021006416751097608,0.008004052684903751,0.051266464032421466,0.010131712259371841,0.014150624788922666,0.00894967916244512,0.008240459304289094,0.00871327254305978,0.008004052684903751,0.015569064505234724,0.009422492401215808,0.013914218169537324,0.00634920634920635,0.02195204322863898,0.006349206349206353,0.4096588990206011,0.03566362715298885,0.01887875717662952,0.011550151975683895,0.06474164133738602,0.009658899020601151,0.02337048294495104,
0006547753,0.0016457995005849796,0.054176052525887496,0.006901880664256901,0.004334957305254335,0.00405992980250406,0.009071542074842405,0.010355003754343691,0.008949307629175614,0.09659140517226328,0.0047322192536713974,0.004334957305254335,0.0027153509001693822,0.0017069167234183735,0.002776468123002777,0.08018143084149687,0.01454153351843121,0.007024115109923693,0.008704838737842042,0.015122147135348457,0.0040293711910873616,0.004365515916671032,0.002470882008835804,0.18386679937835052,0.002990378402919657,0.00350987479700351,0.011944051548011944,0.0021347372832521347,0.018086332442768086,0.0016763581120016768,0.0020736200604187407,0.0019208270033352548,0.0018597097805018602,0.3380044353641713,0.056406831159306385,0.026734419473693403,
0007103670,0.0013017799277341266,0.034663385808423965,0.013980930011464363,0.0015845054012992945,0.03685994525689181,0.0014975129478946273,0.007891458273137666,0.01585126775966471,0.07483215116802905,0.006847548832281658,0.001845482761513296,0.003694072396362472,0.015177076245778538,0.0011060469075736255,0.0015410091745969607,0.003737568623064806,0.01413316680492253,0.001628001628001628,0.2638667524163707,0.0019107271015667965,0.09636278338568413,0.009239841300910006,0.001062550680871292,0.0032808582426903034,0.014502884731892369,0.0018237346481621293,0.20144966709852208,0.12661440905715718,0.0051076997641883145,0.007891458273137666,0.001040802567520125,0.006303845998502488,0.009870536588093842,0.0021934525751319653,0.009305085640963506,
0007120907,0.0016585964808048402,0.009837705096594677,0.015486835199873256,0.09065838853736546,0.0022824267989583025,0.004812405311469565,0.008174157581518779,0.004881719791264396,0.048237926902930016,0.005956094228084245,0.002940914357009179,0.0068918397053144365,0.002802285397419521,0.0018318826802919133,0.00720375486439117,0.029453702878531326,0.0022131123191634736,0.052708710849696486,0.011258651932388678,0.003114200556496252,0.5252601768509441,0.012818227727772332,0.007723613462852387,0.005817465268494587,0.006129380427571319,0.009317846498133458,0.07624097674004099,0.003356801235778154,0.0038420025943419578,0.003218172276188496,0.015313549000386185,0.004604461872085078,0.006198694907366147,0.0018665399201893281,0.005886779748289417,
0006540589,0.0189675258482598,0.02100626183194991,0.004314110965487113,0.017438473860492215,0.004059268967525851,0.004951215960390276,0.003804426969564585,0.00953837192369303,0.2889726226882191,0.006607688947138492,0.005460899956312804,0.004059268967525851,0.02699504878403961,0.00405926896752585,0.005206057958351539,0.010812581913499349,0.12383500800932001,0.019222367846221063,0.010557739915538085,0.014125527886995788,0.02062399883500801,0.008646424930828605,0.013615843891073254,0.011831949905344405,0.07375855540993159,0.008264161933886708,0.06139871850881029,0.0034221639726226905,0.017311052861511585,0.005970583952235333,0.0072447939420416515,0.006862530945099757,0.002785058977719529,0.12128658802970735,0.032983835736129334,
0007112173,0.0016802516802516805,0.005934505934505934,0.012190762190762188,0.00681038181038181,0.04947804947804948,0.005183755183755185,0.0043704418704418714,0.0074985699985699985,0.022513585013585014,0.025516588016588012,0.0018679393679393679,0.19756363506363508,0.0030566280566280564,0.0034320034320034325,0.005121192621192621,0.016382453882453882,0.04578685828685829,0.036027098527098525,0.13725332475332475,0.002743815243815244,0.006872944372944372,0.004245316745316746,0.0054965679965679965,0.050604175604175614,0.0140050765050765,0.006747819247819247,0.26869726869726873,0.002556127556127557,0.014880952380952375,0.007436007436007436,0.002243314743314744,0.010313885313885314,0.003557128557128558,0.0036822536822536827,0.008249320749320749,
0007120680,0.0010536910963102359,0.02203321381934324,0.005652827233609877,0.03582344729187039,0.0006805942489785963,0.0019792582752675737,0.0013191638530654414,0.001993608154011099,0.07176989354439955,0.002574778243123847,0.0009675918238490886,0.002194506456420444,0.0006949441277221209,0.0009460670057338015,0.00469856029716549,0.02383412360165557,0.0003792467953645793,0.01658743483617564,0.017878923923092857,0.013330012361395546,0.4853405738721509,0.002488678970662699,0.009498594736874474,0.05075449612450776,0.0023380052438556898,0.002983749787314298,0.11740250794880785,0.0007666935214397442,0.08177893396800798,0.006011574202197992,0.006642968866913076,0.0009604168844773264,0.0018716341846911398,0.0005012207646845385,0.004268063934859751,
0007119070,0.0060497154836777495,0.008565438754118002,0.029110512129380064,0.009823300389338128,0.007517220724767896,0.007097933513027854,0.014016172506738549,0.5179994010182691,0.05804132973944296,0.008565438754118004,0.005211141060197665,0.005420784666067687,0.006259359089547771,0.005211141060197665,0.008355795148247983,0.007097933513027856,0.009613656783468108,0.007517220724767896,0.004791853848457624,0.006678646301287813,0.005001497454327644,0.007726864330637921,0.0060497154836777495,0.010032943995208151,0.017999401018268947,0.01590296495956874,0.02491764001197964,0.008355795148247979,0.010452231206948192,0.004791853848457622,0.00625935908954777,0.010871518418688235,0.00604971548367775,0.017580113806528904,0.11506439053608868,
0007114346,0.01815776815776816,0.020346320346320352,0.006373256373256377,0.01815776815776816,0.09391534391534394,0.005363155363155365,0.003848003848003849,0.015464165464165468,0.010413660413660415,0.024386724386724387,0.011760461760461765,0.2011544011544012,0.081962481962482,0.018999518999519,0.013107263107263109,0.011760461760461765,0.0158008658008658,0.034151034151034154,0.0158008658008658,0.0152958152958153,0.016979316979316983,0.02741702741702742,0.008393458393458397,0.02438672438672439,0.07303992303992306,0.020346320346320352,0.04240019240019241,0.003342953342953344,0.03667628667628668,0.010076960076960082,0.005363155363155365,0.005699855699855702,0.03785473785473785,0.04021164021164021,0.011592111592111595,
000711625X,0.0059791605803875755,0.003116174895316,0.04360697244132826,0.40407050345700657,0.027110721589249192,0.002434511636965625,0.0037978381536663743,0.0112961339955205,0.0039341708053364476,0.010750803388840198,0.00611549323205765,0.012932125815561395,0.014431784983932222,0.004206836108676599,0.00775148505209855,0.0062518258837277255,0.003525172850326225,0.005161164670367124,0.035836011296133986,0.005433829973707276,0.008024150355438698,0.0058428279287175,0.0029798422436459237,0.024656733859187843,0.013613789073911774,0.004343168760346675,0.02806505015093972,0.023566072645827243,0.009660142175479598,0.0073424870970883235,0.0072061544454182485,0.08955107605414353,0.00611549323205765,0.004206836108676599,0.14708345505891518,
0007116985,0.0014934141533933993,0.0036456874921074155,0.0022236497504570843,0.00322291951486002,0.011063343820175368,0.00206991594054894,0.5080847512532051,0.19638945166444305,0.0012243799860541475,0.0014165472484393275,0.0012243799860541475,0.0017240148682556161,0.0025311173702733717,0.0017624483207326516,0.0022620832029341203,0.09311876485864727,0.004068455469354811,0.0016087145108245075,0.0009553458187148953,0.0015318476058704359,0.0009937792711919313,0.005029291781280712,0.002031482488071904,0.002800151537612624,0.013868985850999,0.0013781137959622918,0.0025695508227504076,0.002377383560365228,0.02105604146420473,0.0016471479633015438,0.001954615583117832,0.001762448320732652,0.0011090796286230397,0.0017240148682556161,0.09807668022818493,
0007110014,0.006264924848995644,0.015704452872594466,0.01039471835932013,0.0066582385166455964,0.03360022475066722,0.08217446270543617,0.004298356510745892,0.03969658659924147,0.013147914032869785,0.009411434190195252,0.005674954347520719,0.0072482090181205236,0.01039471835932013,0.009411434190195252,0.055232476471414514,0.34490799269560324,0.03360022475066722,0.023767383059418456,0.00606826801517067,0.02966708807416771,0.008821463688720327,0.010591375193145104,0.006658238516645597,0.033796881584492185,0.01118134569462003,0.009804747857845205,0.08630425621576067,0.009804747857845205,0.018850962213794068,0.016687737041719344,0.0070515521842955484,0.008231493187245401,0.006264924848995645,0.009804747857845205,0.008821463688720327,
0007119305,0.0008803623449982722,0.006293348876282319,0.0006524064525316349,0.10808917766981613,0.0006292244973655362,0.0012628646052389011,0.002298325269324644,0.004102654113085993,0.00990587022299937,0.0019467322826388128,0.0031483302920815963,0.0044619744181605215,0.0011353638518253582,0.00018876734920966092,0.0019660505786105627,0.04082287109618634,0.009086774473797216,0.041943332262547775,0.0005712696094502895,0.0011546821477971072,0.487600965694018,0.0036196967137922705,0.0010194540759948646,0.0007799072059451778,0.03145736120908247,0.001575820999981234,0.1575787882902425,0.008615408052086543,0.010489282761346188,0.0009653628472739676,0.0013942290178467938,0.00861154439289219,0.002255825018186796,0.0005635422910615899,0.042932429016301316,
0006482864,0.0070936591840003674,0.007414017985858445,0.068869514808967,0.011845648078228566,0.0026086359579872323,0.031013783056070426,0.0038900711654195562,0.006880086649428313,0.16978253739426258,0.1830774276713729,0.0016475595524129882,0.03832864236516327,0.00591901024385407,0.09983753232191482,0.004797754437350785,0.008909025727862825,0.011792254944585552,0.0031959604280603804,0.14100363836067828,0.005224899506494894,0.011151537340869393,0.0036764986308475017,0.003569712363561475,0.0040502505663485965,0.002021311487914084,0.0819508325515053,0.04500278407053996,0.002501849690701205,0.0058656171102110565,0.014515304760379244,0.002928994759845313,0.0019145252206280558,0.0026086359579872323,0.0020747046215570963,0.0030357810271313397,
000711611X,0.0017233027796408082,0.0553552798271108,0.010330501527684624,0.01897030330128922,0.0022123481630523887,0.03514140397943215,0.007885274610626722,0.02154594232059021,0.006548550562635069,0.0043967508756241145,0.03898856099560324,0.002897011699828601,0.009352410760861464,0.005081414412400328,0.4294749981369699,0.008211304866234444,0.0012668604217899995,0.0022775542141739327,0.004331544824502571,0.0034512631343617253,0.0014624785751546315,0.0029948207765109177,0.11364948952977125,0.0022449511886131605,0.002831805648707057,0.01600342797525896,0.01981798196586929,0.07093952604515985,0.003060026827632461,0.007428832252775914,0.004233735747820254,0.008309113942916758,0.044335457187569864,0.0038424994410909898,0.02940327148073627,
0006532462,0.0005123968434548638,0.1078471206457554,0.013397935966195346,0.0318374505661195,0.002882514401285733,0.05160423099842895,0.0008442133015511854,0.0018633638514184586,0.01695311230294165,0.001136527800350325,0.0005755999783303537,0.000623002329486971,0.029925555736135936,0.0007494085992379506,0.15949988262274953,0.0012234321108041241,0.015791754699604525,0.027207820936489883,0.0004886956678765552,0.0013893403398522847,0.004739106488253245,0.005402739404445888,0.009329234158585692,0.001215531718944688,0.02482980298679957,0.0026139010780649005,0.01715852249128699,0.10907958177582744,0.0005281976271737363,0.0007889105585351318,0.007306733842570019,0.0006546038969247157,0.3249103869837658,0.0016974556223702973,0.02339193166838218,
0007119313,0.0014989487650313212,0.005957865818241585,0.018184096640733474,0.1303207847039548,0.0006946257239093298,0.000793539237057018,0.003315833822323068,0.007925724132442963,0.0014833308419027386,0.000712846634226009,0.005963071792617779,0.015037085130324129,0.00023649997880424717,0.0001297775040922677,0.0011605604305787035,0.027718838710733,0.0002078671197351795,0.005242044341514892,0.000491592723237759,0.0018529550226125207,0.4057558740124453,0.0009184826220856768,0.006728350025918315,0.0009549244427190356,0.0817282198765589,0.005575226701591317,0.20337101715071065,0.00033281050476383837,0.011059720706911823,0.002003928279522151,0.0006972287110974266,0.001186590302459674,0.02307510956716785,0.0012048112127763535,0.0264798168091988,
0007117868,0.005619191700886104,0.007804432917897366,0.002677520831832481,0.0021732343971375737,0.0030977595274115704,0.007720385178781547,0.0037701414403381135,0.036464711956391234,0.0047787143097279255,0.004106332396801384,0.002929664049179935,0.08176644333981703,0.003433950483874841,0.027135412914535462,0.00536704848353865,0.015200633960089327,0.0039382369185697475,0.0035179982229906594,0.003433950483874841,0.03638066421727542,0.002425377614485027,0.03965852604279231,0.013771822395120424,0.004190380135917201,0.003013711788295752,0.00494680978795956,0.0035179982229906594,0.005619191700886104,0.015788968133900055,0.0018370434406743024,0.4200585932809836,0.04428115169416228,0.008476814830823905,0.00536704848353865,0.16573013471651893,
0007120877,0.0026616760241214396,0.011783461565120952,0.004456921050807514,0.05884799334580994,0.005864004990642545,0.011880501836833713,0.0039717196922437106,0.007368129202190339,0.03900325778055037,0.004214320371525613,0.005427323767935122,0.006446246620919111,0.003437998197823526,0.00402023982810009,0.0031953975185416237,0.009357454772301935,0.0767519234768143,0.03638317044430582,0.019692243709710962,0.0075622097456158575,0.5551119428848686,0.008338531919317946,0.004699521730089417,0.05336521799403896,0.006640327164344633,0.004942122409371319,0.009551535315727458,0.002079434393844875,0.011007139391418869,0.005378803632078742,0.0026131558882650594,0.0031953975185416237,0.0021764746655576353,0.004942122409371319,0.0036320787412490478,
0007113803,0.002480254655849318,0.008733074871152612,0.0027918212988798947,0.02435438173206497,0.0006753168617411512,0.0032967741341363467,0.002372817882390498,0.009893392024507862,0.04799047189300525,0.002308355818315207,0.0018786087244799289,0.0006001111203199776,0.0010083708594634912,0.0010620892461929011,0.05499534952252028,0.028555159574304805,0.003017438523143416,0.019809806214756896,0.002566204074616373,0.003329005166173993,0.5146743284434252,0.0305857145926765,0.012063614848376016,0.005993437147952715,0.03253032019228113,0.002437279946465791,0.11980121127288015,0.018402384482446358,0.0016422478228705262,0.0008472156992752622,0.0011265513102681928,0.003705033873279861,0.024150251862493203,0.0032752867794445823,0.007046317527849145,
